date,RSI
2022-04-27,54.912452768593496
2022-04-26,55.11244406859095
2022-04-25,60.145093864286956
2022-04-22,58.870775017011574
2022-04-21,62.50483693410374
2022-04-20,63.11879069014497
2022-04-19,63.254781585453166
2022-04-18,59.98984961598234
2022-04-14,60.19874506794139
2022-04-13,64.79632891472185
2022-04-12,60.74447287713121
2022-04-11,58.02080084116939
2022-04-08,62.17138764048074
2022-04-07,63.98286666564953
2022-04-06,63.487763793644795
2022-04-05,66.40475472833919
2022-04-04,69.17957073866128
2022-04-01,62.397791776019965
2022-03-31,62.683957251024594
2022-03-30,65.64939485120968
2022-03-29,66.72189259968738
2022-03-28,60.93669871462142
2022-03-25,59.4820322138114
2022-03-24,58.373581910792964
2022-03-23,52.157639421879914
2022-03-22,50.089181189991685
2022-03-21,45.30105617303139
2022-03-18,43.479428350174345
2022-03-17,39.38598350448175
2022-03-16,38.19874799661143
2022-03-15,33.4540951423531
2022-03-14,29.530327591458914
2022-03-11,36.86291868979748
2022-03-10,42.7760203265078
2022-03-09,48.810762279896
2022-03-08,42.769260061726186
2022-03-07,45.2335400342897
2022-03-04,50.05253873769214
2022-03-03,53.53408207602798
2022-03-02,53.90721922897966
2022-03-01,49.54466452759802
2022-02-28,51.938203960360305
2022-02-25,51.567729124433875
2022-02-24,48.647380996859894
2022-02-23,45.16205203561821
2022-02-22,51.160241388083364
2022-02-18,54.88637733998822
2022-02-17,56.769592839408475
2022-02-16,60.856933396756105
2022-02-15,61.11584648721812
2022-02-14,54.76079458206007
2022-02-11,54.38696021479286
2022-02-10,58.78096009337398
2022-02-09,63.32870449172204
2022-02-08,60.81024881910523
2022-02-07,55.60410122624538
2022-02-04,56.52711137336245
2022-02-03,57.196646577908744
2022-02-02,60.93204895940066
2022-02-01,58.626900017914416
2022-01-31,58.85856539584322
2022-01-28,50.83445307032248
2022-01-27,37.19928143205191
2022-01-26,37.95744103182337
2022-01-25,38.111517103445706
2022-01-24,41.31997105924481
2022-01-21,42.69364207267016
2022-01-20,46.292807062213484
2022-01-19,49.111897697054395
2022-01-18,54.45553135781164
2022-01-14,58.73032977337273
2022-01-13,57.1750582552931
2022-01-12,61.357739606922955
2022-01-11,60.500372576967294
2022-01-10,55.168736738287016
2022-01-07,55.13252685180051
2022-01-06,54.803262927790236
2022-01-05,59.299550416992595
2022-01-04,65.3724783495924
2022-01-03,67.86770197547266
2021-12-31,59.05868387355488
2021-12-30,59.854914733474644
2021-12-29,61.37030544683733
2021-12-28,61.18061247405295
2021-12-27,62.61850089014778
2021-12-23,54.199204718293615
2021-12-22,52.98679227744195
2021-12-21,48.180810147222985
2021-12-20,43.04064456883044
2021-12-17,45.71628086628434
2021-12-16,47.842305559406576
2021-12-15,58.77244314488042
2021-12-14,50.6955314273362
2021-12-13,52.682279556942404
2021-12-10,57.53140986295412
2021-12-09,50.22535853329014
2021-12-08,50.938859409233416
2021-12-07,45.65315237623604
2021-12-06,39.08967977182318
2021-12-03,35.7982054373453
2021-12-02,38.857211045176555
2021-12-01,40.46421165914775
2021-11-30,41.335546354852134
2021-11-29,35.929092750777954
2021-11-26,32.797549061582615
2021-11-24,41.070374051883526
2021-11-23,40.515451221888135
2021-11-22,40.08623842662839
2021-11-19,39.542569142534816
2021-11-18,36.50249832108079
2021-11-17,32.15189582887842
2021-11-16,29.965361707669587
2021-11-15,29.109181846377965
2021-11-12,29.100227651258166
2021-11-11,27.19065260752771
2021-11-10,27.31180251030429
2021-11-09,34.133792977401484
2021-11-08,33.69774268390003
2021-11-05,35.70584470494546
2021-11-04,35.26762784396007
2021-11-03,36.65431153274183
2021-11-02,34.450008172998835
2021-11-01,32.91296347353364
2021-10-29,35.37369699220319
2021-10-28,42.82173852506411
2021-10-27,36.7039623703167
2021-10-26,37.910898433432
2021-10-25,36.81706145536603
2021-10-22,36.961088154412
2021-10-21,39.314875399201426
2021-10-20,38.87950440616155
2021-10-19,37.853519759711624
2021-10-18,33.62931367174103
2021-10-15,30.76823419068674
2021-10-14,29.085187680420916
2021-10-13,25.172106221162565
2021-10-12,27.38699786515768
2021-10-11,32.07810693586967
2021-10-08,32.40369459691023
2021-10-07,33.88273426571982
2021-10-06,31.432824666017424
2021-10-05,29.830266775855506
2021-10-04,26.59778098052243
2021-10-01,39.232761152205946
2021-09-30,36.98638407940878
2021-09-29,41.18097929498966
2021-09-28,39.235375781575485
2021-09-27,48.99519395992053
2021-09-24,52.66320036926465
2021-09-23,52.42743874136059
2021-09-22,49.8124373980509
2021-09-21,43.97890445123088
2021-09-20,42.88380743242253
2021-09-17,51.213861690013076
2021-09-16,57.10844498637127
2021-09-15,57.593534648386736
2021-09-14,55.05120483805173
2021-09-13,58.17560835525467
2021-09-10,56.461347373911316
2021-09-09,65.95983615992495
2021-09-08,67.51614210985733
2021-09-07,69.7768841139893
2021-09-03,62.67162596704907
2021-09-02,60.85662730942658
2021-09-01,57.70045461050017
2021-08-31,55.840132848558554
2021-08-30,58.56910219287543
2021-08-27,47.494096935460675
2021-08-26,45.32935073190978
2021-08-25,47.3293449602214
2021-08-24,50.33583014065659
2021-08-23,50.55294394418166
2021-08-20,46.82946253119311
2021-08-19,43.450922250459236
2021-08-18,42.693995147304015
2021-08-17,52.691635922907295
2021-08-16,54.75573159820345
2021-08-13,49.68500351044103
2021-08-12,49.175157407572144
2021-08-11,42.41252307161857
2021-08-10,41.88029802000176
2021-08-09,43.32377393921306
2021-08-06,43.47803702283462
2021-08-05,46.37049703029424
2021-08-04,46.0669478204422
2021-08-03,47.44782144717035
2021-08-02,42.22305117375996
2021-07-30,43.46195470256049
2021-07-29,42.82210300616916
2021-07-28,40.877801812919195
2021-07-27,47.80022240120767
2021-07-26,54.85947387071319
2021-07-23,53.35439127373095
2021-07-22,47.598283900859
2021-07-21,43.57147490975361
2021-07-20,46.19744944285583
2021-07-19,37.03977339917789
2021-07-16,48.70124334838541
2021-07-15,53.60974071762731
2021-07-14,55.093171570298544
2021-07-13,46.672962539768946
2021-07-12,44.30455779172835
2021-07-09,45.886907869917806
2021-07-08,41.95202093388915
2021-07-07,45.52967348401246
2021-07-06,40.38976269757099
2021-07-02,36.77768444216342
2021-07-01,32.66909541899861
2021-06-30,32.22235048768066
2021-06-29,31.286004891477234
2021-06-28,29.04938716823179
2021-06-25,26.82433558742028
2021-06-24,27.892827020144836
2021-06-23,28.972500226539466
2021-06-22,30.06136938366494
2021-06-21,27.351966103530486
2021-06-18,24.72368770306045
2021-06-17,29.96249006684232
2021-06-16,27.427710878384033
2021-06-15,26.67204543327088
2021-06-14,30.08855073519227
2021-06-11,25.349129472073685
2021-06-10,23.75287455165636
2021-06-09,27.781446768029397
2021-06-08,27.18990623736761
2021-06-07,25.910229514210414
2021-06-04,25.894604973933383
2021-06-03,22.4660216627952
2021-06-02,29.013051682306497
2021-06-01,27.719529683448542
2021-05-28,29.15856605709743
2021-05-27,32.11370858521552
2021-05-26,38.57939599784069
2021-05-25,38.779375467104686
2021-05-24,39.62614439827597
2021-05-21,35.242771912156044
2021-05-20,42.90026655832316
2021-05-19,36.434255080815255
2021-05-18,37.05816125182263
2021-05-17,42.45633324603439
2021-05-14,46.55806989133924
2021-05-13,40.090180183312455
2021-05-12,35.39296679856655
2021-05-11,45.25253598732478
2021-05-10,47.81977879217422
2021-05-07,55.79854300065341
2021-05-06,54.54220733543676
2021-05-05,50.287465161470216
2021-05-04,49.65161503547734
2021-05-03,59.89626936042714
2021-04-30,57.01908554320525
2021-04-29,60.81088682344512
2021-04-28,60.99434236551396
2021-04-27,62.52465695780069
2021-04-26,63.15881902773425
2021-04-23,61.79382589799445
2021-04-22,54.27731229230936
2021-04-21,57.89274757161388
2021-04-20,56.6859648723832
2021-04-19,60.60855561376379
2021-04-16,58.37092486141989
2021-04-15,59.182365964732774
2021-04-14,51.351401375581226
2021-04-13,57.26803614251106
2021-04-12,48.77661785626204
2021-04-09,52.913170138913685
2021-04-08,46.80201883248873
2021-04-07,41.932870363209304
2021-04-06,38.93594818074331
2021-04-05,38.393893987034545
2021-04-01,33.671374238763946
2021-03-31,32.412925685018564
2021-03-30,29.292074695862567
2021-03-29,33.835351943515334
2021-03-26,33.55485544920269
2021-03-25,32.55379068767178
2021-03-24,31.73161989725321
2021-03-23,39.759971898926615
2021-03-22,42.295419394735184
2021-03-19,35.8039239524241
2021-03-18,37.446047036306375
2021-03-17,48.54866007680679
2021-03-16,50.36536588255221
2021-03-15,46.887582653105554
2021-03-12,41.15428042902463
2021-03-11,43.49220902938531
2021-03-10,39.86115148757829
2021-03-09,42.734551581330784
2021-03-08,35.02770236356382
2021-03-05,46.21429799659129
2021-03-04,44.12831421120511
2021-03-03,47.916140132214075
2021-03-02,53.31970789712484
2021-03-01,57.466246114471076
2021-02-26,46.57064971133976
2021-02-25,46.18076645742384
2021-02-24,53.020484888379244
2021-02-23,53.7607375597472
2021-02-22,53.97512857466332
2021-02-19,59.55730302055258
2021-02-18,59.237413063435916
2021-02-17,60.83727189957487
2021-02-16,64.00157132710365
2021-02-12,66.69030969670658
2021-02-11,66.1049291630982
2021-02-10,66.44851408006586
2021-02-09,67.29975324949504
2021-02-08,68.54723492498096
2021-02-05,68.08106642064018
2021-02-04,69.03359443719256
2021-02-03,58.70244174099609
2021-02-02,60.63339238241817
2021-02-01,58.25862361724121
2021-01-29,52.57162510889787
2021-01-28,61.97767223769276
2021-01-27,68.49627506048104
2021-01-26,69.7330904427223
2021-01-25,69.09571209233776
2021-01-22,59.67310274331107
2021-01-21,55.05303847160266
2021-01-20,46.5197880820023
2021-01-19,40.63391994091725
2021-01-15,39.74424464380799
2021-01-14,43.18097491430481
2021-01-13,46.834038194217804
2021-01-12,43.6442884298715
2021-01-11,43.99804871078354
2021-01-08,49.78745370298954
2021-01-07,47.82755466420161
2021-01-06,41.15719119447051
2021-01-05,48.97982175313083
2021-01-04,46.56129681834511
2020-12-31,51.81410828827299
2020-12-30,53.36435892647447
2020-12-29,55.10120758682507
2020-12-28,57.78105249278043
2020-12-24,49.52528787046752
2020-12-23,47.94660895192939
2020-12-22,49.52492830688337
2020-12-21,43.84485183814171
2020-12-18,41.626295474635505
2020-12-17,45.48353812101276
2020-12-16,44.11722795936267
2020-12-15,44.259055996962594
2020-12-14,35.745325674851145
2020-12-11,37.091260784285254
2020-12-10,38.906917173856634
2020-12-09,36.88998802714109
2020-12-08,42.59693789009361
2020-12-07,41.61494795769269
2020-12-04,39.292360039852234
2020-12-03,40.925653590034536
2020-12-02,41.270906875644016
2020-12-01,40.613597981341
2020-11-30,34.56908128512059
2020-11-27,31.215463040384947
2020-11-25,30.490317246416794
2020-11-24,29.362237490916144
2020-11-23,27.670051875413677
2020-11-20,37.86593399096538
2020-11-19,41.19138252111087
2020-11-18,40.10668562885397
2020-11-17,43.66831347290188
2020-11-16,45.982977693493154
2020-11-13,43.76945968096422
2020-11-12,43.66064250769886
2020-11-11,44.49288072237002
2020-11-10,37.07775512738941
2020-11-09,38.18097032079279
2020-11-06,45.188897045652226
2020-11-05,46.13232951170828
2020-11-04,37.7379830414534
2020-11-03,31.018913336503587
2020-11-02,28.962585285573255
2020-10-30,29.234852881125704
2020-10-29,45.40851621726229
2020-10-28,39.24752436998663
2020-10-27,49.01225666212735
2020-10-26,46.69237949890172
2020-10-23,46.677029212489174
2020-10-22,47.98454197195375
2020-10-21,50.06464155680836
2020-10-20,51.263997897107615
2020-10-19,48.27867348272077
2020-10-16,54.009462053747136
2020-10-15,56.870458861645815
2020-10-14,57.675794492731505
2020-10-13,57.459150210787854
2020-10-12,62.953947736830884
2020-10-09,47.93978359417726
2020-10-08,44.83974440534763
2020-10-07,45.05021164810321
2020-10-06,42.035358101376914
2020-10-05,48.49288905746793
2020-10-02,43.1046713114891
2020-10-01,49.63377106459329
2020-09-30,48.08890445929354
2020-09-29,45.41700996119764
2020-09-28,47.02046954023623
2020-09-25,42.84503726734026
2020-09-24,37.42336523072644
2020-09-23,36.09082342252564
2020-09-22,45.071349458143104
2020-09-21,42.688443942863906
2020-09-18,38.57508384908902
2020-09-17,44.76658578635837
2020-09-16,47.67166530641603
2020-09-15,52.76821777756458
2020-09-14,52.469645317018006
2020-09-11,47.248445383545864
2020-09-10,49.64497836137483
2020-09-09,55.270230524873774
2020-09-08,48.42528747441528
2020-09-04,58.44952094383885
2020-09-03,58.32952872335362
2020-09-02,67.71545670385441
2020-09-01,69.66025460328184
2020-08-31,62.19969980417573
2020-08-28,56.80472909166656
2020-08-27,56.99691130763395
2020-08-26,58.48271349978701
2020-08-25,56.138375283071774
2020-08-24,57.260615873896654
2020-08-21,55.07435358306507
2020-08-20,47.1333408540294
2020-08-19,44.23960334446062
2020-08-18,44.07502763484161
2020-08-17,42.94195849191309
2020-08-14,43.43391028036219
2020-08-13,43.61279512340708
2020-08-12,40.895224750516505
2020-08-11,36.4497282237056
2020-08-10,42.64252405775399
2020-08-07,40.590501229701495
2020-08-06,45.472227268974926
2020-08-05,40.53524039637675
2020-08-04,40.05049441288035
2020-08-03,39.12823670945812
2020-07-31,35.855705153961694
2020-07-30,26.782989635238465
2020-07-29,25.97467182519297
2020-07-28,24.725557796209415
2020-07-27,27.975666975460257
2020-07-24,26.255160786766254
2020-07-23,26.76341602520604
2020-07-22,35.91916375983078
2020-07-21,35.62397437967107
2020-07-20,38.34241012099935
2020-07-17,35.900991585889344
2020-07-16,36.32044727613149
2020-07-15,38.97257819767972
2020-07-14,38.02585118826862
2020-07-13,35.80846261028542
2020-07-10,36.917917768001324
2020-07-09,36.552754480787186
2020-07-08,36.00372292409462
2020-07-07,32.63457092242464
2020-07-06,33.52977751935329
2020-07-02,29.932937042754872
2020-07-01,29.932937042754872
2020-06-30,30.545080228941117
2020-06-29,29.33699581619433
2020-06-26,26.312496970753074
2020-06-25,36.07461050470349
2020-06-24,34.005848204981106
2020-06-23,39.09692048383513
2020-06-22,35.59576561038408
2020-06-19,31.91877899728098
2020-06-18,33.54281370695749
2020-06-17,33.48290254655328
2020-06-16,33.927718415992175
2020-06-15,29.929236732833814
2020-06-12,28.275071132349538
2020-06-11,27.156346146683475
2020-06-10,41.67361134424337
2020-06-09,37.47201189194888
2020-06-08,33.18490883604544
2020-06-05,32.440926633433904
2020-06-04,29.1451381685263
2020-06-03,31.433262389974757
2020-06-02,30.75335601513106
2020-06-01,30.165167758115345
2020-05-29,28.618334971121442
2020-05-28,28.929504161006903
2020-05-27,28.868299831056433
2020-05-26,28.234207509751002
2020-05-22,30.796443055640566
2020-05-21,29.717316796850355
2020-05-20,32.681059166483834
2020-05-19,29.278778841407643
2020-05-18,31.571492492991467
2020-05-15,27.716763238834858
2020-05-14,30.038720785691723
2020-05-13,29.00251101785915
2020-05-12,33.888515709522764
2020-05-11,38.26891914603456
2020-05-08,34.893811573231915
2020-05-07,31.03416761511177
2020-05-06,29.33354630333598
2020-05-05,27.71879890530289
2020-05-04,25.54810908734447
2020-05-01,23.690902237294566
2020-04-30,30.026099123754506
2020-04-29,26.9356379140725
2020-04-28,23.079383542263358
2020-04-27,28.601478870172045
2020-04-24,28.50545237577154
2020-04-23,24.92734189795698
2020-04-22,26.270463306824283
2020-04-21,23.06061334839329
2020-04-20,32.84580038905321
2020-04-17,38.611553897958935
2020-04-16,42.155915554394625
2020-04-15,40.686171422246034
2020-04-14,43.16024680557626
2020-04-13,34.90227824150668
2020-04-09,32.36072674776058
2020-04-08,31.460179504592674
2020-04-07,28.50575857404374
2020-04-06,31.66960429995254
2020-04-03,23.809014655501144
2020-04-02,27.06740517283096
2020-04-01,25.714859995626384
2020-03-31,36.99897525368543
2020-03-30,37.39698411065112
2020-03-27,34.23062141752047
2020-03-26,42.20607379970922
2020-03-25,36.457250962437506
2020-03-24,37.42347205058876
2020-03-23,29.443213092753112
2020-03-20,32.78279065241374
2020-03-19,42.18630520520325
2020-03-18,43.2265851205528
2020-03-17,46.614674887143366
2020-03-16,41.973492455139336
2020-03-13,57.334388245500335
2020-03-12,46.34607138776784
2020-03-11,54.865941962614436
2020-03-10,57.51307750173128
2020-03-09,51.25114335730773
2020-03-06,57.231229630659655
2020-03-05,58.17154365071884
2020-03-04,60.53067650990465
2020-03-03,55.89139009963689
2020-03-02,58.323934356996844
2020-02-28,50.31076123521604
2020-02-27,50.35693902523656
2020-02-26,55.66239485598821
2020-02-25,54.17292289166646
2020-02-24,56.916821376770955
2020-02-21,60.65224702024916
2020-02-20,62.3655329566483
2020-02-19,63.15667326406117
2020-02-18,61.227794496157784
2020-02-14,62.803403883215275
2020-02-13,62.76647097816456
2020-02-12,63.44080874614876
2020-02-11,59.65088302389281
2020-02-10,60.3036485598704
2020-02-07,59.49155688564862
2020-02-06,61.39933185365428
2020-02-05,59.219179962985855
2020-02-04,57.6936480610564
2020-02-03,52.03585429045236
2020-01-31,52.45470196768036
2020-01-30,58.97293709712539
2020-01-29,59.17023724297909
2020-01-28,55.1304630542937
2020-01-27,50.27245384045485
2020-01-24,54.85997028484162
2020-01-23,55.29650495896908
2020-01-22,54.355080803337806
2020-01-21,53.628877767349756
2020-01-17,54.87007978054807
2020-01-16,52.42824355509466
2020-01-15,49.76314878605695
2020-01-14,50.69062277940981
2020-01-13,53.63499871999702
2020-01-10,48.77622808048438
2020-01-09,48.27894340532494
2020-01-08,43.849640225916495
2020-01-07,40.84200760554855
2020-01-06,42.098361992428565
2020-01-03,40.53990308271585
2020-01-02,43.32378118654633
2019-12-31,38.83132874102051
2019-12-30,37.50002196891824
2019-12-27,36.4143418589417
2019-12-26,36.54087763775883
2019-12-24,32.92321914779873
2019-12-23,32.756029573961456
2019-12-20,29.986427428276116
2019-12-19,30.788022839721037
2019-12-18,30.60584644640352
2019-12-17,31.648073906424784
2019-12-16,31.23337667330435
2019-12-13,27.865932978352674
2019-12-12,25.542476465571198
2019-12-11,25.12068303450374
2019-12-10,23.720661606171973
2019-12-09,22.78890908951294
2019-12-06,29.984512041879782
2019-12-05,26.398370250682177
2019-12-04,24.077063511182516
2019-12-03,22.79003168380396
2019-12-02,30.963975543433918
2019-11-29,35.768275493627996
2019-11-27,36.674449354879165
2019-11-26,33.6026263009055
2019-11-25,36.93563382506447
2019-11-22,32.99903898544639
2019-11-21,33.382185937165005
2019-11-20,35.42253371227616
2019-11-19,40.572077320487374
2019-11-18,41.87629192817205
2019-11-15,40.300588913473035
2019-11-14,36.82606034631408
2019-11-13,40.088737805655725
2019-11-12,37.24729915588098
2019-11-11,37.701985914646485
2019-11-08,35.33535769542324
2019-11-07,34.53081616565848
2019-11-06,32.10279603084902
2019-11-05,31.98115702390872
2019-11-04,32.90209982605576
2019-11-01,30.85905329800903
2019-10-31,24.08946935667005
2019-10-30,20.345076717082378
2019-10-29,20.417739774480538
2019-10-28,33.04648832848419
2019-10-25,30.790097798200833
2019-10-24,28.265700589116534
2019-10-23,27.93681343524959
2019-10-22,25.37700168371792
2019-10-21,26.613906924059265
2019-10-18,23.488383777264247
2019-10-17,22.69722065501327
2019-10-16,22.05300927296541
2019-10-15,24.46336017368121
2019-10-14,25.892151778829216
2019-10-11,26.813750012689482
2019-10-10,21.605431231245632
2019-10-09,19.5596645895707
2019-10-08,17.983550678477272
2019-10-07,24.60116434823783
2019-10-04,24.561048092369532
2019-10-03,20.174915279401205
2019-10-02,19.072729722704835
2019-10-01,31.305984810931292
2019-09-30,30.754636914063582
2019-09-27,26.568898159484007
2019-09-26,28.738973543924132
2019-09-25,31.076038399688272
2019-09-24,28.154015132875728
2019-09-23,30.343748985141588
2019-09-20,29.424394696910497
2019-09-19,36.214657343768216
2019-09-18,39.7149345060314
2019-09-17,37.20068196920389
2019-09-16,36.24565566918197
2019-09-13,34.86021777355181
2019-09-12,43.61055697056265
2019-09-11,44.54470668269776
2019-09-10,35.82197094043548
2019-09-09,33.24742519874897
2019-09-06,32.34691314185051
2019-09-05,32.39025565551458
2019-09-04,28.38529797931743
2019-09-03,25.489120286817922
2019-08-30,31.99772680926796
2019-08-29,32.56117396589917
2019-08-28,29.20262408954811
2019-08-27,27.97910277967449
2019-08-26,33.11194884114862
2019-08-23,29.38529344029196
2019-08-22,46.06066510133647
2019-08-21,46.310936885523915
2019-08-20,43.554271327278855
2019-08-19,43.54202914014898
2019-08-16,38.99729804333204
2019-08-15,34.23900129739013
2019-08-14,36.02278199805866
2019-08-13,45.77733959000728
2019-08-12,37.396064188082306
2019-08-09,38.128879795632955
2019-08-08,41.64814559394073
2019-08-07,37.51373355643085
2019-08-06,35.73830824022909
2019-08-05,32.744107726137926
2019-08-02,46.76099731268755
2019-08-01,51.27655429985334
2019-07-31,55.523342279344426
2019-07-30,51.09168498504696
2019-07-29,51.964003253849526
2019-07-26,49.898053406309366
2019-07-25,49.11755970110411
2019-07-24,51.00877189264033
2019-07-23,51.20998346413515
2019-07-22,49.13883944880543
2019-07-19,43.69909201752818
2019-07-18,47.82358126086853
2019-07-17,45.143731084467575
2019-07-16,46.743694307380686
2019-07-15,47.75680901879583
2019-07-12,45.26230638429736
2019-07-11,43.28632696844053
2019-07-10,45.72288732335191
2019-07-09,43.04502405749779
2019-07-08,41.44254413654535
2019-07-05,48.55932004023324
2019-07-03,48.84557917586653
2019-07-02,46.25818439402227
2019-07-01,44.476126534577375
2019-06-28,39.44223313533556
2019-06-27,42.9299010739151
2019-06-26,43.04635425399146
2019-06-25,37.27204834084386
2019-06-24,43.11914581881218
2019-06-21,43.496028676463595
